user_id,date,session_duration,songs_played,device,country,premium,feature_used
7215,2025-09-12,170,64,Web,Australia,No,Queue
7216,2026-06-11,44,40,Web,USA,Yes,Queue
7217,2025-07-25,165,36,Desktop,USA,Yes,Queue
7218,2025-09-21,144,79,Web,Canada,Yes,AI DJ
7219,2025-10-25,98,6,Desktop,India,Yes,Podcasts
7220,2025-09-06,150,71,Desktop,India,Yes,Offline Download
7221,2025-12-17,99,9,Desktop,Canada,Yes,Search
7222,2026-04-11,48,11,Desktop,Australia,Yes,Podcasts
7223,2025-08-02,144,42,Web,USA,No,Search
7224,2025-08-25,57,20,Web,USA,Yes,Podcasts
7225,2025-11-12,127,22,Web,Germany,No,Discover Weekly
7226,2026-02-05,83,18,iOS,Canada,No,Wrapped
7227,2026-02-12,139,13,Web,Canada,Yes,Playlist
7228,2026-04-01,14,11,Android,UK,Yes,Discover Weekly
7229,2025-09-30,137,41,iOS,Australia,No,Search
7230,2025-12-06,47,76,Web,USA,Yes,Lyrics
7231,2025-12-22,20,11,Android,Australia,No,Offline Download
7232,2026-06-20,19,13,Android,Canada,No,Lyrics
7233,2025-10-12,128,37,Web,Australia,Yes,Queue
7234,2025-12-07,90,50,iOS,UK,Yes,Search
7235,2025-10-12,105,32,Desktop,USA,No,AI DJ
7236,2026-02-11,31,60,Web,Canada,No,AI DJ
7237,2026-04-03,166,65,Web,India,No,Wrapped
7238,2025-09-02,118,30,Android,Germany,No,Wrapped
7239,2026-02-28,81,20,iOS,Australia,No,Search
7240,2025-12-26,79,55,Android,USA,Yes,Playlist
7241,2026-05-28,68,14,Desktop,Germany,No,Offline Download
7242,2026-05-11,26,62,Android,Canada,Yes,Lyrics
7243,2025-11-27,41,68,iOS,USA,Yes,Lyrics
7244,2026-05-01,85,6,Desktop,USA,Yes,Lyrics
7245,2026-02-18,70,7,Android,Germany,Yes,Queue
7246,2026-06-14,165,49,Web,Germany,No,Podcasts
7247,2026-07-04,79,56,iOS,Germany,Yes,Podcasts
7248,2026-06-18,158,71,iOS,UK,Yes,AI DJ
7249,2025-09-02,167,58,Web,UK,No,Wrapped
7250,2026-05-17,34,6,iOS,Australia,Yes,AI DJ
7251,2025-10-24,23,47,Android,India,Yes,Lyrics
7252,2026-06-18,83,59,iOS,India,Yes,Search
7253,2025-08-21,9,15,Android,Australia,Yes,Offline Download
7254,2025-10-07,19,27,Desktop,Australia,No,Wrapped
7255,2025-08-08,155,26,Web,Canada,Yes,Search
7256,2026-06-26,94,46,Desktop,UK,Yes,AI DJ
7257,2026-06-25,44,16,Desktop,UK,No,Search
7258,2025-08-19,142,69,Web,UK,No,Search
7259,2026-04-15,15,74,Desktop,UK,No,Discover Weekly
7260,2025-10-08,20,37,Web,Germany,No,Playlist
7261,2026-06-12,133,28,Desktop,USA,Yes,Queue
7262,2026-03-20,178,11,iOS,Canada,No,Playlist
7263,2026-01-01,19,6,iOS,India,No,Playlist
7264,2026-06-27,51,61,Desktop,USA,No,Search
7265,2025-10-09,74,45,Android,India,No,Queue
7266,2026-02-05,96,34,Web,India,No,Wrapped
7267,2025-07-28,180,65,iOS,USA,Yes,Playlist
7268,2025-09-16,40,30,Web,USA,No,Queue
7269,2025-07-28,8,39,iOS,Canada,No,Podcasts
7270,2026-04-02,152,14,Android,Australia,Yes,Lyrics
7271,2026-03-04,93,74,Desktop,UK,Yes,Playlist
7272,2026-05-05,30,52,Web,Canada,Yes,Offline Download
7273,2026-01-13,174,74,Desktop,India,No,Lyrics
7274,2026-05-20,164,48,Desktop,Germany,Yes,AI DJ
7275,2026-06-09,159,48,Web,India,No,Lyrics
7276,2025-10-20,91,6,Web,India,Yes,Lyrics
7277,2025-10-16,108,36,Web,Australia,Yes,Lyrics
7278,2026-05-05,95,64,Android,Australia,No,Lyrics
7279,2025-12-10,78,7,Android,Canada,Yes,Lyrics
7280,2025-07-15,157,79,Web,Canada,Yes,Podcasts
7281,2025-07-10,177,67,iOS,Canada,No,AI DJ
7282,2026-02-07,89,1,Desktop,Canada,Yes,Lyrics
7283,2025-09-27,107,58,Android,UK,No,Search
7284,2026-01-03,134,4,Web,Germany,No,Lyrics
7285,2025-10-30,167,19,iOS,UK,No,Podcasts
7286,2025-08-17,151,7,Desktop,Australia,Yes,Queue
7287,2025-11-04,59,33,Android,Australia,Yes,Lyrics
7288,2025-10-22,60,34,Android,Australia,Yes,AI DJ
7289,2026-06-13,150,76,Android,UK,No,Offline Download
7290,2026-02-07,105,23,iOS,Canada,No,Lyrics
7291,2026-04-15,29,49,iOS,UK,No,AI DJ
7292,2026-04-20,65,51,Web,India,Yes,Search
7293,2025-12-28,52,6,Desktop,Germany,Yes,Search
7294,2026-06-01,44,28,Android,India,No,AI DJ
7295,2025-08-21,86,30,Desktop,Canada,Yes,Discover Weekly
7296,2025-12-10,22,27,Android,UK,No,Wrapped
7297,2026-04-20,10,53,iOS,UK,Yes,Search
7298,2025-12-05,36,29,Android,Canada,Yes,Wrapped
7299,2026-06-07,83,66,iOS,Australia,No,Queue
7300,2026-02-12,21,7,Desktop,USA,Yes,AI DJ
7301,2025-12-20,142,73,Web,India,No,Discover Weekly
7302,2026-01-10,91,56,iOS,USA,Yes,Queue
7303,2025-08-10,149,18,Desktop,Germany,Yes,Wrapped
7304,2026-06-22,155,71,Web,Australia,Yes,Queue
7305,2026-06-22,87,58,Desktop,USA,No,AI DJ
7306,2026-04-13,174,35,Android,India,No,Lyrics
7307,2025-07-11,171,70,iOS,Australia,Yes,AI DJ
7308,2026-06-29,150,63,iOS,India,No,Playlist
7309,2025-10-03,75,72,Android,Canada,Yes,Podcasts
7310,2026-07-04,46,16,Android,USA,No,Lyrics
7311,2025-11-30,155,51,iOS,Australia,Yes,Lyrics
7312,2025-12-18,36,26,Desktop,Australia,Yes,Lyrics
7313,2025-11-13,119,59,Desktop,India,Yes,Wrapped
7314,2026-06-27,140,69,Android,Australia,No,AI DJ
7315,2026-03-18,137,30,iOS,Canada,No,Playlist
7316,2025-10-14,101,13,Web,India,Yes,Wrapped
7317,2026-01-11,94,79,Web,Australia,No,Wrapped
7318,2025-07-18,169,26,Desktop,USA,No,Queue
7319,2025-10-09,122,17,Android,UK,No,Lyrics
7320,2025-10-01,18,76,Web,Germany,No,Podcasts
7321,2026-01-29,108,16,Web,Germany,No,Wrapped
7322,2026-04-12,90,23,Web,India,Yes,Podcasts
7323,2026-06-13,148,59,Web,India,No,Wrapped
7324,2025-12-01,180,41,Android,Canada,No,Offline Download
7325,2025-08-04,143,10,Web,India,Yes,AI DJ
7326,2025-11-18,85,76,Web,Australia,No,Podcasts
7327,2025-08-09,27,14,iOS,USA,No,Lyrics
7328,2026-03-29,74,53,Android,Germany,Yes,Podcasts
7329,2025-09-19,98,18,iOS,USA,No,Wrapped
7330,2025-11-11,14,27,Web,India,Yes,Wrapped
7331,2025-07-27,10,69,iOS,Canada,Yes,Queue
7332,2026-02-01,79,20,Android,UK,No,Offline Download
7333,2025-07-17,79,49,Android,USA,No,Playlist
7334,2025-09-06,160,65,Desktop,UK,No,Wrapped
7335,2025-12-30,52,80,iOS,Canada,No,Wrapped
7336,2025-08-19,93,38,iOS,Germany,No,Playlist
7337,2026-05-17,167,21,Desktop,Australia,Yes,Search
7338,2025-08-31,60,32,iOS,UK,No,Playlist
7339,2025-11-07,112,12,Android,Canada,Yes,Podcasts
7340,2026-01-11,52,31,Desktop,UK,Yes,Offline Download
7341,2025-08-19,155,73,Desktop,Canada,Yes,Search
7342,2025-10-25,25,55,iOS,USA,No,Discover Weekly
7343,2026-05-05,105,2,Android,India,No,Lyrics
7344,2026-02-16,130,28,Android,UK,Yes,Search
7345,2025-09-23,89,13,Desktop,Germany,Yes,Search
7346,2026-02-11,13,14,Web,Canada,Yes,Wrapped
7347,2026-05-26,15,39,Desktop,Canada,Yes,Playlist
7348,2026-06-10,22,35,Android,Australia,Yes,Podcasts
7349,2025-10-02,147,48,Desktop,India,Yes,Playlist
7350,2026-02-09,160,1,Web,UK,Yes,AI DJ
7351,2025-11-13,172,57,iOS,Canada,Yes,Lyrics
7352,2026-05-26,159,11,Web,Australia,Yes,Queue
7353,2025-08-23,88,69,Android,Canada,Yes,AI DJ
7354,2025-10-10,46,63,Web,Canada,Yes,Search
7355,2026-05-07,94,55,Android,Canada,Yes,AI DJ
7356,2025-08-06,103,10,iOS,USA,No,Queue
7357,2025-09-22,14,63,iOS,USA,No,AI DJ
7358,2025-11-23,26,5,iOS,India,Yes,Discover Weekly
7359,2026-04-30,33,22,Web,India,Yes,Search
7360,2025-08-03,142,15,Desktop,Canada,No,Lyrics
7361,2025-10-21,159,28,Web,Canada,Yes,Wrapped
7362,2025-12-09,54,37,Android,Australia,No,Queue
7363,2025-10-23,26,65,Web,Australia,Yes,Lyrics
7364,2026-01-23,145,37,iOS,USA,No,Podcasts
7365,2025-08-31,119,50,iOS,Germany,Yes,Podcasts
7366,2025-10-29,88,29,Android,UK,No,Search
7367,2026-04-30,6,57,Desktop,USA,No,Podcasts
7368,2026-02-08,165,7,Web,India,Yes,Podcasts
7369,2025-10-24,82,16,Android,Germany,Yes,Podcasts
7370,2026-04-14,111,59,Desktop,Germany,No,Lyrics
7371,2026-02-28,85,4,Web,Australia,Yes,Lyrics
7372,2026-04-12,113,45,iOS,Canada,Yes,Podcasts
7373,2026-07-02,139,76,iOS,India,No,Podcasts
7374,2026-02-20,9,24,Web,Germany,Yes,Search
7375,2026-02-26,19,73,iOS,India,No,Lyrics
7376,2025-07-07,46,34,iOS,Canada,No,AI DJ
7377,2026-06-23,42,24,Android,USA,No,Podcasts
7378,2025-09-03,79,31,Web,USA,Yes,Discover Weekly
7379,2025-07-30,27,43,Web,India,No,AI DJ
7380,2025-12-14,81,8,iOS,USA,No,Queue
7381,2026-02-22,40,9,Desktop,Canada,Yes,Queue
7382,2026-05-14,49,42,Web,Germany,No,Offline Download
7383,2025-11-03,179,56,Desktop,Germany,Yes,Offline Download
7384,2025-10-06,93,43,Web,Canada,No,AI DJ
7385,2025-09-06,139,68,iOS,India,No,AI DJ
7386,2025-12-05,120,24,Android,UK,Yes,Queue
7387,2025-08-11,70,47,Android,Canada,Yes,Discover Weekly
7388,2026-05-09,66,71,Android,Germany,No,Search
7389,2026-03-18,130,46,Desktop,Germany,Yes,Lyrics
7390,2025-11-20,20,27,Android,USA,Yes,Discover Weekly
7391,2025-12-11,154,56,Desktop,India,No,Podcasts
7392,2025-12-26,75,39,Android,USA,No,Playlist
7393,2026-05-21,71,61,iOS,Canada,Yes,AI DJ
7394,2025-07-13,85,48,Android,Germany,No,Offline Download
7395,2025-10-05,43,54,iOS,USA,Yes,AI DJ
7396,2026-05-16,54,62,Android,Australia,Yes,Discover Weekly
7397,2026-02-22,141,71,Desktop,USA,Yes,Lyrics
7398,2025-09-27,141,26,Desktop,Australia,No,Offline Download
7399,2026-01-29,89,44,Android,Canada,Yes,Discover Weekly
7400,2025-07-25,162,70,Android,India,Yes,Offline Download
7401,2026-06-10,15,28,Android,USA,Yes,Discover Weekly
7402,2026-05-29,170,14,Web,Australia,Yes,Playlist
7403,2025-09-19,126,32,Web,USA,Yes,Queue
7404,2025-10-07,107,33,iOS,Canada,No,Wrapped
7405,2025-08-24,89,76,Desktop,Germany,Yes,Discover Weekly
7406,2025-12-29,21,27,Android,Canada,No,Search
7407,2026-03-09,171,37,Android,Canada,No,Wrapped
7408,2025-09-07,28,47,Android,Canada,Yes,Podcasts
7409,2026-02-10,126,54,Android,UK,Yes,Wrapped
7410,2025-07-14,76,21,Desktop,UK,Yes,Playlist
7411,2026-02-17,117,75,iOS,Australia,No,Podcasts
7412,2026-05-16,160,64,iOS,Canada,Yes,AI DJ
7413,2025-10-06,112,31,Desktop,Germany,No,Playlist
7414,2026-06-16,119,42,Desktop,Canada,No,Discover Weekly
7415,2026-03-15,123,77,Web,Canada,Yes,Search
7416,2025-10-23,168,17,Android,UK,No,Playlist
7417,2026-06-05,96,1,Android,Canada,Yes,Playlist
7418,2025-07-18,50,68,Web,USA,No,Offline Download
7419,2025-12-31,141,69,Web,UK,No,Lyrics
7420,2026-04-30,171,78,Android,India,No,Lyrics
7421,2026-03-16,110,45,Web,India,Yes,Discover Weekly
7422,2026-06-20,38,61,iOS,Germany,No,Podcasts
7423,2025-12-05,35,1,Desktop,Canada,No,Search
7424,2025-09-22,90,22,Web,India,Yes,AI DJ
7425,2025-07-10,96,13,Desktop,Australia,Yes,Wrapped
7426,2025-10-01,98,47,Web,India,No,Podcasts
7427,2025-07-22,137,56,Desktop,Australia,No,Offline Download
7428,2026-01-30,30,76,Android,UK,Yes,Search
7429,2025-11-25,171,6,iOS,India,No,Lyrics
7430,2026-03-21,87,69,iOS,USA,Yes,Offline Download
7431,2026-03-31,137,61,Web,India,Yes,Queue
7432,2026-03-31,16,21,iOS,India,No,Playlist
7433,2025-09-15,94,32,iOS,UK,Yes,Discover Weekly
7434,2026-02-23,41,47,Web,Australia,Yes,Podcasts
7435,2025-09-05,84,37,Desktop,Germany,No,Discover Weekly
7436,2026-06-16,19,68,Web,Canada,Yes,Wrapped
7437,2026-04-22,179,16,iOS,Germany,Yes,Playlist
7438,2025-10-09,151,9,Android,Canada,No,Playlist
7439,2025-07-29,76,24,Desktop,India,No,AI DJ
7440,2026-05-22,65,52,Android,India,No,Lyrics
7441,2025-12-15,124,74,Web,Canada,Yes,Offline Download
7442,2025-10-11,6,40,iOS,Germany,No,Podcasts
7443,2025-08-16,99,30,Desktop,Canada,No,Queue
7444,2025-08-22,43,16,Android,Australia,No,Podcasts
7445,2026-03-12,111,9,Desktop,Canada,No,Playlist
7446,2025-11-19,85,25,Desktop,Canada,Yes,Discover Weekly
7447,2026-07-03,49,16,Desktop,USA,No,AI DJ
7448,2026-04-25,107,26,iOS,UK,No,Wrapped
7449,2025-08-27,33,51,Web,USA,No,Wrapped
7450,2026-06-12,69,57,Android,Germany,No,Offline Download
7451,2026-01-14,44,55,Desktop,India,Yes,Search
7452,2025-11-06,144,2,Desktop,UK,No,AI DJ
7453,2026-06-13,21,7,Web,Canada,No,Podcasts
7454,2025-11-21,102,41,Android,Canada,Yes,Wrapped
7455,2025-07-10,105,61,Web,Australia,Yes,Discover Weekly
7456,2026-04-17,119,14,Android,India,No,Queue
7457,2025-11-26,63,65,iOS,USA,Yes,Podcasts
7458,2026-06-07,28,41,iOS,Canada,No,Search
7459,2025-08-24,91,63,Android,UK,Yes,Discover Weekly
7460,2025-08-21,107,20,Web,Germany,Yes,Offline Download
7461,2025-12-15,159,7,Desktop,USA,Yes,Offline Download
7462,2026-04-24,17,61,iOS,UK,No,Lyrics
7463,2026-05-12,78,61,Desktop,India,No,Wrapped
7464,2026-04-18,51,15,Web,Germany,No,Discover Weekly
7465,2025-10-23,111,30,Web,Canada,No,Wrapped
7466,2026-01-15,73,67,Desktop,India,No,Playlist
7467,2026-04-09,171,54,iOS,UK,No,Lyrics
7468,2025-07-31,54,42,Desktop,Australia,No,Offline Download
7469,2026-05-14,115,65,Desktop,India,No,AI DJ
7470,2025-07-27,16,37,Desktop,Australia,Yes,Search
7471,2026-04-07,114,7,iOS,Germany,No,Offline Download
7472,2025-11-05,175,28,Web,Germany,Yes,Podcasts
7473,2025-12-28,81,68,Android,Canada,Yes,Wrapped
7474,2025-10-03,155,41,Android,Australia,Yes,Offline Download
7475,2026-01-24,30,74,Web,UK,Yes,Discover Weekly
7476,2026-04-04,124,54,Web,USA,Yes,Playlist
7477,2025-08-18,114,13,Web,UK,No,Discover Weekly
7478,2026-02-09,84,46,Android,Germany,No,AI DJ
7479,2025-11-27,38,61,Web,Germany,No,Discover Weekly
7480,2025-09-22,147,68,iOS,Canada,No,Lyrics
7481,2026-01-01,156,79,Desktop,UK,No,Queue
7482,2026-03-02,10,63,Desktop,Germany,Yes,Podcasts
7483,2025-11-08,107,78,Android,India,Yes,Lyrics
7484,2026-06-10,92,62,iOS,India,No,Queue
7485,2026-02-17,61,74,iOS,Australia,Yes,Search
7486,2026-04-14,177,20,Web,Australia,No,AI DJ
7487,2026-05-01,135,76,iOS,USA,Yes,Lyrics
7488,2026-03-21,158,37,Android,Canada,Yes,Lyrics
7489,2025-09-25,30,53,Web,Germany,Yes,Podcasts
7490,2026-04-20,58,18,iOS,Australia,No,Wrapped
7491,2026-01-16,9,57,Web,Germany,Yes,Queue
7492,2025-07-24,158,47,iOS,UK,Yes,Search
7493,2025-08-11,84,63,Web,UK,No,Playlist
7494,2026-03-13,158,29,Web,India,No,Lyrics
7495,2025-12-18,98,21,iOS,Australia,No,Lyrics
7496,2025-08-19,62,6,Android,Australia,No,Queue
7497,2026-06-11,113,16,iOS,Germany,No,Discover Weekly
7498,2026-06-12,136,77,Desktop,Canada,Yes,Search
7499,2025-08-09,96,71,iOS,India,Yes,Queue
7500,2025-07-11,77,50,Desktop,Germany,Yes,Playlist
7501,2026-01-23,147,69,Web,Germany,Yes,Offline Download
7502,2025-12-20,173,40,Desktop,Canada,Yes,Queue
7503,2026-01-31,55,54,Web,India,No,Queue
7504,2026-06-04,37,79,Web,UK,Yes,Offline Download
7505,2026-06-07,12,35,iOS,Canada,No,Offline Download
7506,2026-03-10,172,57,iOS,UK,No,Playlist
7507,2026-02-01,68,22,Android,Australia,No,Wrapped
7508,2026-02-18,54,35,Web,UK,No,Podcasts
7509,2026-04-23,66,69,Web,Australia,No,Wrapped
7510,2025-12-20,100,1,Android,USA,Yes,AI DJ
7511,2026-03-07,114,60,Android,India,No,Wrapped
7512,2026-03-06,65,52,Desktop,UK,No,Wrapped
7513,2025-12-22,31,43,Web,USA,No,Podcasts
7514,2025-08-12,28,19,Web,USA,No,Discover Weekly
7515,2025-09-21,6,74,Desktop,UK,No,Playlist
7516,2025-12-13,71,29,Web,UK,No,Lyrics
7517,2025-07-20,18,59,Desktop,UK,Yes,Offline Download
7518,2025-09-18,146,60,Android,Canada,No,Lyrics
7519,2026-06-17,52,27,iOS,Canada,No,Offline Download
7520,2025-10-13,138,65,iOS,Australia,No,Podcasts
7521,2026-05-24,101,66,Android,UK,No,Search
7522,2026-04-03,101,52,iOS,UK,No,AI DJ
7523,2025-07-24,134,36,Web,India,Yes,Podcasts
7524,2026-03-08,49,16,Desktop,UK,Yes,Playlist
7525,2026-06-05,15,6,Desktop,UK,No,Queue
7526,2025-09-11,113,70,Android,Canada,Yes,Queue
7527,2025-10-09,92,6,Desktop,India,Yes,Playlist
7528,2025-09-28,123,24,iOS,Germany,No,Queue
7529,2025-10-15,24,63,iOS,USA,No,Discover Weekly
7530,2025-09-14,34,34,Android,USA,No,Search
7531,2026-04-07,86,35,Web,Canada,No,Offline Download
7532,2026-03-14,169,20,Web,India,Yes,Discover Weekly
7533,2026-01-17,176,33,Android,Canada,No,AI DJ
7534,2025-12-20,12,27,iOS,UK,Yes,Lyrics
7535,2025-08-18,89,36,iOS,Canada,No,Search
7536,2025-09-14,100,53,Android,Germany,No,Lyrics
7537,2026-04-24,110,80,Desktop,UK,No,Queue
7538,2026-02-01,134,74,Web,UK,Yes,Queue
7539,2025-12-22,133,61,Android,Australia,Yes,Lyrics
7540,2025-12-25,172,45,Android,USA,Yes,Wrapped
7541,2026-02-22,133,22,iOS,Canada,Yes,Lyrics
7542,2025-10-17,67,71,Web,Canada,Yes,Wrapped
7543,2025-11-09,67,80,iOS,UK,No,Offline Download
7544,2025-11-05,113,77,Desktop,India,No,Search
7545,2026-01-06,138,43,Desktop,India,Yes,Discover Weekly
7546,2025-09-19,149,24,Web,India,No,AI DJ
7547,2025-10-22,79,80,Android,Canada,Yes,Offline Download
7548,2026-06-16,89,75,Desktop,UK,Yes,Podcasts
7549,2026-02-02,24,64,Android,USA,Yes,Lyrics
7550,2026-01-09,66,3,Desktop,UK,Yes,Wrapped
7551,2025-10-11,27,61,Web,Germany,No,Podcasts
7552,2025-12-25,170,42,Desktop,UK,No,Playlist
7553,2026-01-19,82,46,iOS,Australia,No,Offline Download
7554,2025-11-28,45,74,iOS,Germany,No,AI DJ
7555,2025-11-19,139,79,Web,USA,Yes,Queue
7556,2025-07-08,128,78,Android,UK,Yes,Search
7557,2025-10-03,43,64,Desktop,Germany,Yes,Queue
7558,2025-11-27,141,2,Web,Germany,No,Search
7559,2025-12-27,163,69,iOS,UK,Yes,Queue
7560,2026-04-17,76,23,iOS,USA,Yes,Search
7561,2026-03-22,72,30,Android,UK,No,Discover Weekly
7562,2026-03-23,63,21,iOS,India,No,AI DJ
7563,2025-08-19,29,65,Desktop,USA,No,Offline Download
7564,2026-04-03,50,51,Web,India,Yes,Podcasts
7565,2025-09-04,123,64,Desktop,India,Yes,Search
7566,2026-02-06,27,29,Web,India,Yes,Search
7567,2025-08-02,144,44,Desktop,USA,Yes,Offline Download
7568,2026-04-12,75,78,Desktop,India,Yes,Wrapped
7569,2026-06-06,91,74,Desktop,India,No,Wrapped
7570,2026-02-23,175,61,iOS,Australia,No,Podcasts
7571,2025-09-18,59,68,Desktop,USA,No,Lyrics
7572,2025-12-29,72,23,iOS,USA,Yes,Wrapped
7573,2025-12-08,30,58,Desktop,Germany,No,Podcasts
7574,2026-01-07,97,77,iOS,India,No,Wrapped
7575,2026-05-20,72,68,Web,USA,Yes,Queue
7576,2026-02-06,75,19,Desktop,Canada,No,Wrapped
7577,2026-03-11,124,40,iOS,India,No,Wrapped
7578,2026-02-02,148,6,iOS,UK,Yes,Podcasts
7579,2026-05-04,73,44,iOS,USA,Yes,Podcasts
7580,2025-08-07,49,2,Web,India,Yes,Discover Weekly
7581,2025-12-30,164,26,Android,Germany,Yes,Queue
7582,2026-04-08,174,60,iOS,UK,Yes,Queue
7583,2026-03-06,118,41,Desktop,USA,Yes,Queue
7584,2026-04-25,7,18,iOS,Canada,No,Offline Download
7585,2026-05-30,59,79,Desktop,UK,No,Playlist
7586,2025-11-25,169,45,Desktop,USA,No,Discover Weekly
7587,2025-10-24,116,22,iOS,Germany,No,Podcasts
7588,2026-05-26,45,15,Desktop,Canada,No,AI DJ
7589,2025-11-02,118,47,Web,Canada,No,Wrapped
7590,2026-01-11,42,51,Android,India,Yes,Playlist
7591,2026-02-05,175,79,Android,Australia,Yes,Lyrics
7592,2026-03-19,126,31,Web,USA,Yes,Wrapped
7593,2025-07-12,146,22,Desktop,USA,No,Lyrics
7594,2026-01-30,15,72,Desktop,Germany,Yes,Offline Download
7595,2026-01-05,137,46,Android,USA,Yes,Offline Download
7596,2025-09-07,108,8,iOS,India,Yes,Playlist
7597,2026-06-23,32,5,Desktop,Australia,No,Lyrics
7598,2026-06-02,131,54,Desktop,Australia,Yes,Search
7599,2026-05-06,73,22,iOS,Canada,Yes,Queue
7600,2026-03-04,88,77,iOS,Canada,Yes,Discover Weekly
7601,2026-06-30,26,50,Web,Germany,No,Wrapped
7602,2026-02-27,153,30,Desktop,Canada,Yes,Podcasts
7603,2026-05-09,8,7,Desktop,Germany,No,Discover Weekly
7604,2025-10-27,23,20,iOS,USA,No,Discover Weekly
7605,2025-10-01,149,17,iOS,Australia,No,Lyrics
7606,2025-07-21,93,21,Android,USA,Yes,Discover Weekly
7607,2025-11-29,14,43,Desktop,Canada,Yes,AI DJ
7608,2026-04-29,6,58,Android,USA,Yes,AI DJ
7609,2025-10-03,16,17,Web,USA,No,Wrapped
7610,2026-02-04,58,51,iOS,India,Yes,Offline Download
7611,2025-08-28,116,44,iOS,Canada,No,Podcasts
7612,2026-01-18,137,26,Desktop,Germany,No,Podcasts
7613,2026-03-14,95,6,iOS,UK,Yes,Wrapped
7614,2025-08-12,115,48,Desktop,India,Yes,Podcasts
7615,2026-03-05,134,10,iOS,Australia,No,Playlist
7616,2026-03-21,80,78,iOS,Australia,No,AI DJ
7617,2025-12-11,137,65,Web,India,Yes,Podcasts
7618,2025-10-23,123,49,iOS,Australia,No,Queue
7619,2025-09-29,24,60,iOS,Australia,Yes,Offline Download
7620,2026-02-28,12,18,iOS,Canada,Yes,Podcasts
7621,2025-09-18,9,30,Web,Australia,No,Podcasts
7622,2026-02-20,55,4,iOS,USA,Yes,Wrapped
7623,2025-07-28,59,24,iOS,USA,Yes,Playlist
7624,2026-02-07,128,72,iOS,USA,No,AI DJ
7625,2025-12-17,18,75,Android,Germany,Yes,Offline Download
7626,2025-08-04,92,60,Android,Canada,Yes,Podcasts
7627,2025-12-20,118,25,Android,India,Yes,Wrapped
7628,2026-04-24,135,20,Web,Canada,No,Search
7629,2025-11-05,141,58,Web,USA,No,Search
7630,2025-11-22,112,42,Android,Canada,Yes,Playlist
7631,2025-08-08,69,79,iOS,Canada,Yes,Lyrics
7632,2025-12-24,149,67,Desktop,USA,No,Queue
7633,2026-04-10,43,28,Web,UK,No,Search
7634,2026-01-02,125,67,Web,Canada,Yes,AI DJ
7635,2025-12-29,172,44,iOS,Canada,No,Discover Weekly
7636,2026-02-26,165,21,Android,Canada,Yes,AI DJ
7637,2026-07-04,107,47,iOS,Australia,No,AI DJ
7638,2026-03-07,33,69,Android,UK,Yes,Lyrics
7639,2025-07-20,43,72,Desktop,Australia,Yes,AI DJ
7640,2026-06-22,8,23,Web,Australia,Yes,Search
7641,2025-12-20,76,26,Android,Germany,Yes,Playlist
7642,2026-04-08,162,28,Web,India,No,Search
7643,2025-07-24,137,74,Desktop,Canada,Yes,Discover Weekly
7644,2026-03-29,90,71,Web,USA,Yes,Queue
7645,2026-05-10,87,27,Android,Australia,No,Search
7646,2025-08-18,114,76,Desktop,Canada,Yes,Search
7647,2025-09-19,41,26,Desktop,USA,Yes,Lyrics
7648,2025-09-18,11,37,Android,USA,Yes,Search
7649,2025-10-18,16,52,Android,India,Yes,Playlist
7650,2025-08-12,108,67,Android,UK,No,Discover Weekly
7651,2026-01-09,146,28,Android,Germany,Yes,Podcasts
7652,2025-11-10,20,49,Desktop,USA,No,Wrapped
7653,2026-04-25,31,56,iOS,Canada,Yes,Search
7654,2026-02-11,109,20,Web,India,No,Playlist
7655,2025-10-28,36,21,Android,Canada,No,Search
7656,2025-12-31,101,57,Android,Canada,No,Wrapped
7657,2026-03-07,154,80,Desktop,Canada,Yes,AI DJ
7658,2025-08-23,63,49,Android,Germany,No,Lyrics
7659,2026-01-08,94,78,Web,Germany,Yes,Search
7660,2025-09-16,47,49,Desktop,USA,Yes,Wrapped
7661,2025-09-17,138,34,iOS,Canada,Yes,Queue
7662,2026-07-01,92,3,Android,Germany,No,Search
7663,2025-11-13,9,16,Android,Canada,Yes,Search
7664,2025-11-09,142,78,Web,UK,Yes,Search
7665,2025-10-15,85,28,Desktop,USA,Yes,AI DJ
7666,2026-03-04,95,75,Web,Australia,Yes,Offline Download
7667,2026-04-30,153,62,Web,Australia,No,Discover Weekly
7668,2026-06-11,11,41,iOS,Germany,Yes,Offline Download
7669,2026-04-23,148,29,Android,UK,No,Podcasts
7670,2025-09-26,159,53,iOS,Germany,No,Queue
7671,2025-09-29,24,32,iOS,India,No,Lyrics
7672,2026-05-07,23,11,Desktop,India,Yes,Lyrics
7673,2025-08-12,88,73,iOS,India,Yes,Search
7674,2026-04-12,177,31,iOS,Germany,Yes,Offline Download
7675,2026-07-02,68,27,iOS,USA,Yes,Search
7676,2025-08-20,74,16,Web,India,Yes,AI DJ
7677,2025-08-14,5,11,Desktop,USA,Yes,Wrapped
7678,2026-05-03,73,11,Web,USA,No,Wrapped
7679,2025-09-09,39,12,Android,Australia,Yes,Discover Weekly
7680,2025-12-19,88,15,iOS,UK,No,Offline Download
7681,2025-11-17,30,56,Web,Australia,Yes,Lyrics
7682,2026-01-14,101,67,Web,UK,Yes,Discover Weekly
7683,2026-03-07,123,65,iOS,USA,No,Search
7684,2026-01-15,167,59,Web,India,Yes,Discover Weekly
7685,2026-06-12,118,65,Android,Australia,Yes,Discover Weekly
